# BUSCO version is: 5.5.0 
# The lineage dataset is: ascomycota_odb10 (Creation date: 2020-09-10, number of genomes: 365, number of BUSCOs: 1706)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
89071at4890	Complete	scaffold_3:3916424-3919988	3916424	3919988	-	747.8	496	https://www.orthodb.org/v10?query=89071at4890	Protein of unknown function DUF726
89450at4890	Complete	scaffold_7:2157070-2159223	2157070	2159223	-	644.9	506	https://www.orthodb.org/v10?query=89450at4890	Pescadillo homolog
89519at4890	Complete	scaffold_4:2073729-2078799	2073729	2078799	+	326.9	477	https://www.orthodb.org/v10?query=89519at4890	Ankyrin repeat-containing domain
89647at4890	Complete	scaffold_6:1789360-1792972	1789360	1792972	+	683.9	470	https://www.orthodb.org/v10?query=89647at4890	Calcium permease family membrane transporter
90145at4890	Complete	scaffold_1:791632-794269	791632	794269	-	458.4	420	https://www.orthodb.org/v10?query=90145at4890	Cell division control protein 45
90764at4890	Complete	scaffold_5:1718697-1723585	1718697	1723585	-	1107.1	948	https://www.orthodb.org/v10?query=90764at4890	Zinc finger, RING-CH-type
90850at4890	Complete	scaffold_5:1559500-1563168	1559500	1563168	+	422.4	521	https://www.orthodb.org/v10?query=90850at4890	Armadillo-type fold
91438at4890	Complete	scaffold_7:1972598-1974539	1972598	1974539	-	321.4	291	https://www.orthodb.org/v10?query=91438at4890	WD40-repeat-containing domain
91633at4890	Complete	scaffold_4:681273-683457	681273	683457	-	847.0	444	https://www.orthodb.org/v10?query=91633at4890	Phosphoenolpyruvate carboxykinase
91870at4890	Complete	scaffold_8:2523222-2525003	2523222	2525003	+	903.8	446	https://www.orthodb.org/v10?query=91870at4890	Elongator complex protein 3
92169at4890	Complete	scaffold_8:1201950-1204206	1201950	1204206	+	1028.0	542	https://www.orthodb.org/v10?query=92169at4890	hsp70-like protein
92851at4890	Complete	scaffold_7:2026741-2028825	2026741	2028825	+	831.8	493	https://www.orthodb.org/v10?query=92851at4890	Bifunctional purine biosynthesis protein ADE17
92953at4890	Complete	scaffold_1:5107099-5109873	5107099	5109873	+	563.3	399	https://www.orthodb.org/v10?query=92953at4890	Phosphatidylinositol 3-kinase VPS34
93274at4890	Complete	scaffold_3:2467943-2470056	2467943	2470056	+	148.6	159	https://www.orthodb.org/v10?query=93274at4890	Prolyl-tRNA synthetase
93299at4890	Complete	scaffold_8:2868856-2870763	2868856	2870763	-	912.0	484	https://www.orthodb.org/v10?query=93299at4890	ABC transporter ATP-binding protein ARB1
93380at4890	Complete	scaffold_8:2652827-2656572	2652827	2656572	-	740.5	743	https://www.orthodb.org/v10?query=93380at4890	Tetratricopeptide-like helical
93921at4890	Complete	scaffold_1:2200409-2202345	2200409	2202345	+	771.5	418	https://www.orthodb.org/v10?query=93921at4890	T-complex protein 1 subunit gamma
94048at4890	Complete	scaffold_3:3480036-3481744	3480036	3481744	+	428.3	355	https://www.orthodb.org/v10?query=94048at4890	Uncharacterised protein family UPF0662
94131at4890	Complete	scaffold_5:3716560-3718560	3716560	3718560	-	582.2	383	https://www.orthodb.org/v10?query=94131at4890	Prolyl-tRNA synthetase
94133at4890	Complete	scaffold_1:2579729-2581944	2579729	2581944	+	774.2	498	https://www.orthodb.org/v10?query=94133at4890	Anaphase-promoting complex subunit 8
94241at4890	Complete	scaffold_2:4628846-4631720	4628846	4631720	+	962.6	639	https://www.orthodb.org/v10?query=94241at4890	Winged helix-like DNA-binding domain superfamily
94517at4890	Complete	scaffold_1:3490053-3492067	3490053	3492067	+	821.8	569	https://www.orthodb.org/v10?query=94517at4890	WD40-repeat-containing domain
94700at4890	Complete	scaffold_7:1815706-1817978	1815706	1817978	-	898.7	487	https://www.orthodb.org/v10?query=94700at4890	asparagine synthase (glutamine-hydrolyzing)
95526at4890	Complete	scaffold_8:469091-473456	469091	473456	-	1036.2	974	https://www.orthodb.org/v10?query=95526at4890	Tetratricopeptide repeat
96051at4890	Complete	scaffold_2:3209773-3213213	3209773	3213213	+	759.9	724	https://www.orthodb.org/v10?query=96051at4890	Eukaryotic translation initiation factor 3 subunit A
96101at4890	Complete	scaffold_8:1968506-1972306	1968506	1972306	-	511.2	395	https://www.orthodb.org/v10?query=96101at4890	Sla1
96539at4890	Complete	scaffold_1:5640851-5644539	5640851	5644539	+	939.0	743	https://www.orthodb.org/v10?query=96539at4890	GPI inositol-deacylase
96550at4890	Complete	scaffold_3:1331520-1336491	1331520	1336491	+	1401.2	1092	https://www.orthodb.org/v10?query=96550at4890	WD40-repeat-containing domain
96752at4890	Complete	scaffold_2:1571144-1573817	1571144	1573817	-	600.4	393	https://www.orthodb.org/v10?query=96752at4890	Transcriptional adapter 2
97408at4890	Complete	scaffold_7:779033-781180	779033	781180	-	684.1	523	https://www.orthodb.org/v10?query=97408at4890	Mitochondrial import receptor subunit tom-70
97889at4890	Complete	scaffold_3:2135033-2137908	2135033	2137908	+	822.4	555	https://www.orthodb.org/v10?query=97889at4890	Dynamin, GTPase domain
98141at4890	Complete	scaffold_6:1764666-1769812	1764666	1769812	+	827.6	509	https://www.orthodb.org/v10?query=98141at4890	UbiB domain
98184at4890	Complete	scaffold_8:402815-405898	402815	405898	+	909.9	592	https://www.orthodb.org/v10?query=98184at4890	Histone deacetylase
98628at4890	Complete	scaffold_2:1337248-1339373	1337248	1339373	+	699.8	455	https://www.orthodb.org/v10?query=98628at4890	Arginyl-tRNA synthetase
98715at4890	Complete	scaffold_3:1661734-1665204	1661734	1665204	-	424.8	358	https://www.orthodb.org/v10?query=98715at4890	Phosphoinositide phospholipase C
99101at4890	Complete	scaffold_1:3616775-3618573	3616775	3618573	+	702.8	427	https://www.orthodb.org/v10?query=99101at4890	Imidazole glycerol phosphate synthase hisHF
99135at4890	Complete	scaffold_8:2795375-2797250	2795375	2797250	+	460.3	365	https://www.orthodb.org/v10?query=99135at4890	Vacuolar protein sorting-associated protein 17
99362at4890	Complete	scaffold_3:2997076-2999439	2997076	2999439	-	806.6	501	https://www.orthodb.org/v10?query=99362at4890	Ribosome biogenesis protein ERB1
99579at4890	Complete	scaffold_3:4129674-4132412	4129674	4132412	-	128.5	192	https://www.orthodb.org/v10?query=99579at4890	Protein arginine N-methyltransferase
99965at4890	Complete	scaffold_5:674751-676726	674751	676726	+	724.5	399	https://www.orthodb.org/v10?query=99965at4890	Fumarate hydratase
99989at4890	Complete	scaffold_4:248525-250278	248525	250278	+	288.1	268	https://www.orthodb.org/v10?query=99989at4890	arrestin domain-containing protein
100089at4890	Complete	scaffold_3:4082913-4085229	4082913	4085229	+	694.4	472	https://www.orthodb.org/v10?query=100089at4890	Protein phosphatase
100309at4890	Complete	scaffold_3:4123855-4126487	4123855	4126487	-	370.5	433	https://www.orthodb.org/v10?query=100309at4890	Actin cytoskeleton organization protein
100311at4890	Complete	scaffold_8:2509000-2511664	2509000	2511664	-	354.2	312	https://www.orthodb.org/v10?query=100311at4890	Winged helix-like DNA-binding domain superfamily
100750at4890	Complete	scaffold_1:1713723-1716309	1713723	1716309	+	605.8	526	https://www.orthodb.org/v10?query=100750at4890	BRCT domain
100974at4890	Complete	scaffold_7:2126817-2128495	2126817	2128495	+	410.3	317	https://www.orthodb.org/v10?query=100974at4890	Glycylpeptide N-tetradecanoyltransferase
101016at4890	Complete	scaffold_3:623387-627036	623387	627036	+	338.4	247	https://www.orthodb.org/v10?query=101016at4890	GPI transamidase component GAA1
101213at4890	Complete	scaffold_8:1269596-1271313	1269596	1271313	+	805.9	447	https://www.orthodb.org/v10?query=101213at4890	Glucose-6-phosphate isomerase
101465at4890	Complete	scaffold_1:1829829-1831637	1829829	1831637	+	679.7	434	https://www.orthodb.org/v10?query=101465at4890	Alpha-D-phosphohexomutase, alpha/beta/alpha domain I
101708at4890	Complete	scaffold_8:3107889-3109537	3107889	3109537	+	729.2	407	https://www.orthodb.org/v10?query=101708at4890	Myo-inositol-1-phosphate synthase
101880at4890	Complete	scaffold_5:3666773-3670000	3666773	3670000	-	590.6	744	https://www.orthodb.org/v10?query=101880at4890	Importin-beta domain-containing protein
102546at4890	Complete	scaffold_6:233616-238864	233616	238864	+	2457.9	1645	https://www.orthodb.org/v10?query=102546at4890	Nuclear pore complex subunit
102732at4890	Complete	scaffold_5:1773211-1775277	1773211	1775277	-	330.7	233	https://www.orthodb.org/v10?query=102732at4890	tRNA pseudouridine synthase
103379at4890	Complete	scaffold_2:3271684-3275232	3271684	3275232	+	435.8	539	https://www.orthodb.org/v10?query=103379at4890	Tetratricopeptide repeat
103938at4890	Complete	scaffold_4:3091627-3093288	3091627	3093288	-	857.7	493	https://www.orthodb.org/v10?query=103938at4890	Nucleotide-diphospho-sugar transferase
104906at4890	Missing
105314at4890	Complete	scaffold_1:984854-987213	984854	987213	-	608.0	460	https://www.orthodb.org/v10?query=105314at4890	tRNA-dihydrouridine(47) synthase 
105617at4890	Complete	scaffold_4:2062350-2064597	2062350	2064597	+	617.2	453	https://www.orthodb.org/v10?query=105617at4890	WD40-repeat-containing domain
105863at4890	Complete	scaffold_6:2626092-2628398	2626092	2628398	-	528.7	439	https://www.orthodb.org/v10?query=105863at4890	Sec1-like protein
106093at4890	Complete	scaffold_1:5485570-5487347	5485570	5487347	-	464.2	365	https://www.orthodb.org/v10?query=106093at4890	Carbohydrate kinase, FGGY, C-terminal
106888at4890	Complete	scaffold_5:1792960-1795181	1792960	1795181	-	449.0	478	https://www.orthodb.org/v10?query=106888at4890	Peroxin 8
107271at4890	Complete	scaffold_5:3640468-3642680	3640468	3642680	-	479.4	397	https://www.orthodb.org/v10?query=107271at4890	Mitochondrial carrier protein
107546at4890	Complete	scaffold_3:3502728-3504846	3502728	3504846	+	800.8	464	https://www.orthodb.org/v10?query=107546at4890	GroEL-like apical domain superfamily
107609at4890	Complete	scaffold_7:3019436-3021367	3019436	3021367	-	616.8	406	https://www.orthodb.org/v10?query=107609at4890	Pyridoxal phosphate-dependent transferase
108222at4890	Complete	scaffold_8:3162678-3165218	3162678	3165218	-	612.8	535	https://www.orthodb.org/v10?query=108222at4890	SH3 domain
108285at4890	Complete	scaffold_1:1007596-1011631	1007596	1011631	-	270.9	382	https://www.orthodb.org/v10?query=108285at4890	ubiquitin-protein ligase Sel1/Ubx2
108341at4890	Complete	scaffold_2:2866850-2868374	2866850	2868374	+	704.4	370	https://www.orthodb.org/v10?query=108341at4890	RuvB-like helicase
108478at4890	Complete	scaffold_1:3602616-3604856	3602616	3604856	-	571.2	485	https://www.orthodb.org/v10?query=108478at4890	DNA polymerase epsilon subunit B
108742at4890	Complete	scaffold_3:4091394-4093717	4091394	4093717	+	791.9	496	https://www.orthodb.org/v10?query=108742at4890	Protein phosphatase PP2A regulatory subunit A
109030at4890	Complete	scaffold_1:2939689-2943060	2939689	2943060	-	532.5	441	https://www.orthodb.org/v10?query=109030at4890	SNF2-related, N-terminal domain
109124at4890	Complete	scaffold_2:3127796-3129494	3127796	3129494	-	535.0	390	https://www.orthodb.org/v10?query=109124at4890	DNA primase large subunit
109251at4890	Complete	scaffold_1:5570791-5573413	5570791	5573413	+	422.4	304	https://www.orthodb.org/v10?query=109251at4890	FACT complex subunit POB3
109571at4890	Complete	scaffold_3:2308213-2312530	2308213	2312530	+	785.7	551	https://www.orthodb.org/v10?query=109571at4890	mRNA binding
109719at4890	Complete	scaffold_1:3581745-3583327	3581745	3583327	+	311.5	282	https://www.orthodb.org/v10?query=109719at4890	Uracil-DNA glycosylase
109994at4890	Complete	scaffold_8:2485639-2487575	2485639	2487575	-	502.2	419	https://www.orthodb.org/v10?query=109994at4890	Mannosyltransferase
110035at4890	Complete	scaffold_4:2484455-2486809	2484455	2486809	+	681.6	472	https://www.orthodb.org/v10?query=110035at4890	Sulfate adenylyltransferase
110617at4890	Complete	scaffold_7:2073270-2075412	2073270	2075412	-	672.5	458	https://www.orthodb.org/v10?query=110617at4890	Methionyl-tRNA synthetase
111241at4890	Complete	scaffold_8:2615087-2617962	2615087	2617962	+	377.0	264	https://www.orthodb.org/v10?query=111241at4890	Sterile alpha motif domain
111471at4890	Complete	scaffold_3:4156485-4158857	4156485	4158857	-	659.0	465	https://www.orthodb.org/v10?query=111471at4890	Ribosomal protein S5 domain 2-type fold
111489at4890	Complete	scaffold_7:722165-724675	722165	724675	+	623.8	545	https://www.orthodb.org/v10?query=111489at4890	WD40-repeat-containing domain
111745at4890	Complete	scaffold_3:2280609-2282663	2280609	2282663	-	480.0	359	https://www.orthodb.org/v10?query=111745at4890	Endopolyphosphatase
112144at4890	Complete	scaffold_8:2501242-2503028	2501242	2503028	+	364.7	328	https://www.orthodb.org/v10?query=112144at4890	Integral membrane protein
112174at4890	Complete	scaffold_3:740016-741694	740016	741694	-	352.2	261	https://www.orthodb.org/v10?query=112174at4890	Protein kinase domain
112244at4890	Complete	scaffold_3:4101357-4108474	4101357	4108474	+	786.4	443	https://www.orthodb.org/v10?query=112244at4890	Serine/threonine-protein kinase nrc-2
112283at4890	Complete	scaffold_3:3473643-3475862	3473643	3475862	+	588.3	496	https://www.orthodb.org/v10?query=112283at4890	Nulp1-pending protein
112406at4890	Complete	scaffold_5:652306-654225	652306	654225	+	309.0	315	https://www.orthodb.org/v10?query=112406at4890	tRNA (Uracil-O(2)-)-methyltransferase
112810at4890	Complete	scaffold_5:2988673-2992463	2988673	2992463	+	1148.9	738	https://www.orthodb.org/v10?query=112810at4890	Rab-GTPase-TBC domain
113231at4890	Complete	scaffold_4:513590-516765	513590	516765	+	408.5	571	https://www.orthodb.org/v10?query=113231at4890	DNA polymerase V
113320at4890	Complete	scaffold_2:3344627-3347419	3344627	3347419	+	903.6	660	https://www.orthodb.org/v10?query=113320at4890	Multiple RNA-binding domain-containing protein 1
113746at4890	Complete	scaffold_2:899332-901739	899332	901739	+	473.3	378	https://www.orthodb.org/v10?query=113746at4890	Winged helix-like DNA-binding domain superfamily
113793at4890	Complete	scaffold_4:745174-750341	745174	750341	-	652.0	447	https://www.orthodb.org/v10?query=113793at4890	Mitochondrial Rho GTPase
114318at4890	Complete	scaffold_2:1946901-1948736	1946901	1948736	+	512.6	420	https://www.orthodb.org/v10?query=114318at4890	25S rRNA (cytosine-C(5))-methyltransferase rcm1
114374at4890	Complete	scaffold_7:1352933-1355458	1352933	1355458	-	1025.7	596	https://www.orthodb.org/v10?query=114374at4890	Dynamin, GTPase domain
114664at4890	Complete	scaffold_2:3636351-3639412	3636351	3639412	-	919.4	612	https://www.orthodb.org/v10?query=114664at4890	AP-1 complex subunit gamma
114848at4890	Complete	scaffold_7:448967-451162	448967	451162	-	352.5	344	https://www.orthodb.org/v10?query=114848at4890	P-loop containing nucleoside triphosphate hydrolase protein
115004at4890	Complete	scaffold_6:2173588-2175057	2173588	2175057	+	503.2	319	https://www.orthodb.org/v10?query=115004at4890	Transcription initiation factor TFIID subunit 6
115066at4890	Complete	scaffold_1:4984049-4985674	4984049	4985674	+	412.8	361	https://www.orthodb.org/v10?query=115066at4890	WD40-repeat-containing domain
116022at4890	Complete	scaffold_8:2317941-2319751	2317941	2319751	+	523.3	346	https://www.orthodb.org/v10?query=116022at4890	serine-tRNA ligase
116117at4890	Complete	scaffold_1:2898327-2899938	2898327	2899938	-	499.3	325	https://www.orthodb.org/v10?query=116117at4890	Protein of unknown function DUF2838
116626at4890	Complete	scaffold_6:2609263-2611043	2609263	2611043	+	721.3	367	https://www.orthodb.org/v10?query=116626at4890	Cysteine desulfurase
116771at4890	Complete	scaffold_2:367656-369913	367656	369913	+	633.2	480	https://www.orthodb.org/v10?query=116771at4890	Coronin
116775at4890	Complete	scaffold_6:307417-309515	307417	309515	+	449.7	412	https://www.orthodb.org/v10?query=116775at4890	DNA polymerase alpha subunit B
116896at4890	Complete	scaffold_3:607764-609578	607764	609578	+	250.4	324	https://www.orthodb.org/v10?query=116896at4890	ubiquitin carboxyl-terminal hydrolase
116973at4890	Complete	scaffold_6:156060-158005	156060	158005	-	553.5	365	https://www.orthodb.org/v10?query=116973at4890	Integral membrane protein
117765at4890	Complete	scaffold_2:2701530-2703329	2701530	2703329	-	696.5	391	https://www.orthodb.org/v10?query=117765at4890	T-complex protein 1 subunit beta
118634at4890	Complete	scaffold_1:1036964-1039446	1036964	1039446	+	784.5	499	https://www.orthodb.org/v10?query=118634at4890	Nuclear elongation and deformation protein 1
118689at4890	Complete	scaffold_4:2806223-2809258	2806223	2809258	-	490.7	344	https://www.orthodb.org/v10?query=118689at4890	Chromatin structure-remodeling complex subunit RSC1
118719at4890	Complete	scaffold_6:1532107-1535888	1532107	1535888	-	1032.5	698	https://www.orthodb.org/v10?query=118719at4890	SNF2-related, N-terminal domain
118835at4890	Complete	scaffold_1:3083430-3085351	3083430	3085351	-	806.0	448	https://www.orthodb.org/v10?query=118835at4890	T-complex protein 1 subunit delta
119154at4890	Complete	scaffold_7:3520003-3521818	3520003	3521818	-	425.2	341	https://www.orthodb.org/v10?query=119154at4890	Alpha-1,3-glucosyltransferase
119371at4890	Complete	scaffold_3:3040641-3044429	3040641	3044429	+	1155.6	830	https://www.orthodb.org/v10?query=119371at4890	RGS domain
119559at4890	Complete	scaffold_5:1796244-1798724	1796244	1798724	-	434.0	283	https://www.orthodb.org/v10?query=119559at4890	Polyadenylation factor subunit 2
119846at4890	Complete	scaffold_6:3089132-3092908	3089132	3092908	-	861.5	710	https://www.orthodb.org/v10?query=119846at4890	Zinc finger, RING-type
119869at4890	Complete	scaffold_7:2967618-2969193	2967618	2969193	+	583.0	296	https://www.orthodb.org/v10?query=119869at4890	RuvB-like helicase
120513at4890	Complete	scaffold_1:3619714-3622280	3619714	3622280	+	767.0	517	https://www.orthodb.org/v10?query=120513at4890	Ubiquitin-like modifier-activating enzyme ATG7
120689at4890	Complete	scaffold_2:2753310-2754975	2753310	2754975	-	575.6	383	https://www.orthodb.org/v10?query=120689at4890	WD40 repeat
121506at4890	Complete	scaffold_2:1281663-1283052	1281663	1283052	-	508.1	304	https://www.orthodb.org/v10?query=121506at4890	2-(3-amino-3-carboxypropyl)histidine synthase subunit 1
121809at4890	Complete	scaffold_8:1884343-1887361	1884343	1887361	-	684.5	600	https://www.orthodb.org/v10?query=121809at4890	DNA mismatch repair protein MutS, core
122697at4890	Complete	scaffold_3:2080886-2082521	2080886	2082521	+	442.2	310	https://www.orthodb.org/v10?query=122697at4890	Guanosine-diphosphatase
122826at4890	Complete	scaffold_7:2674731-2677073	2674731	2677073	+	383.1	472	https://www.orthodb.org/v10?query=122826at4890	G-patch domain
122978at4890	Complete	scaffold_8:1717869-1719975	1717869	1719975	-	671.3	346	https://www.orthodb.org/v10?query=122978at4890	ATP synthase subunit alpha
123070at4890	Complete	scaffold_6:2229407-2234855	2229407	2234855	+	1411.5	1064	https://www.orthodb.org/v10?query=123070at4890	Zinc finger, PHD-type
123363at4890	Complete	scaffold_1:1292732-1295110	1292732	1295110	+	740.8	440	https://www.orthodb.org/v10?query=123363at4890	Flavodoxin and radical SAM domain protein
124728at4890	Complete	scaffold_2:2275643-2277437	2275643	2277437	+	421.8	401	https://www.orthodb.org/v10?query=124728at4890	Mannosyltransferase
125803at4890	Complete	scaffold_3:2182455-2184293	2182455	2184293	+	633.8	380	https://www.orthodb.org/v10?query=125803at4890	Mitochondrial-processing peptidase subunit alpha
125901at4890	Complete	scaffold_2:3561397-3565376	3561397	3565376	-	1016.1	638	https://www.orthodb.org/v10?query=125901at4890	Vps52
125929at4890	Complete	scaffold_7:1867675-1869767	1867675	1869767	-	322.9	388	https://www.orthodb.org/v10?query=125929at4890	nuclear envelope protein
125930at4890	Complete	scaffold_1:4648149-4650369	4648149	4650369	+	520.5	387	https://www.orthodb.org/v10?query=125930at4890	DNA topoisomerase
126185at4890	Complete	scaffold_7:2015775-2017883	2015775	2017883	+	683.2	354	https://www.orthodb.org/v10?query=126185at4890	ATP-dependent RNA helicase DEAD-box, conserved site
126232at4890	Complete	scaffold_1:1127572-1131281	1127572	1131281	-	384.3	590	https://www.orthodb.org/v10?query=126232at4890	Vam6/VPS39/TRAP1 family
127337at4890	Complete	scaffold_2:3403161-3405031	3403161	3405031	+	264.0	211	https://www.orthodb.org/v10?query=127337at4890	Nitrogen permease regulator 2
127478at4890	Complete	scaffold_8:2320405-2322162	2320405	2322162	+	767.7	385	https://www.orthodb.org/v10?query=127478at4890	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain
127800at4890	Complete	scaffold_7:1995168-1996858	1995168	1996858	+	937.2	445	https://www.orthodb.org/v10?query=127800at4890	Eukaryotic translation initiation factor 2 subunit gamma
128269at4890	Complete	scaffold_1:898563-901128	898563	901128	-	549.7	387	https://www.orthodb.org/v10?query=128269at4890	ATP-dependent RNA helicase DEAD-box, conserved site
128529at4890	Complete	scaffold_3:2881084-2884805	2881084	2884805	+	415.6	810	https://www.orthodb.org/v10?query=128529at4890	LsmAD domain
128534at4890	Complete	scaffold_1:4520325-4524697	4520325	4524697	+	297.8	343	https://www.orthodb.org/v10?query=128534at4890	WD40-repeat-containing domain
129655at4890	Complete	scaffold_3:517766-519461	517766	519461	-	754.8	467	https://www.orthodb.org/v10?query=129655at4890	Pyridoxal phosphate-dependent transferase
129679at4890	Complete	scaffold_3:3467367-3469115	3467367	3469115	-	522.6	388	https://www.orthodb.org/v10?query=129679at4890	GDP-Man
130309at4890	Complete	scaffold_2:2901288-2905546	2901288	2905546	-	906.3	1046	https://www.orthodb.org/v10?query=130309at4890	EF-hand domain
130323at4890	Complete	scaffold_8:2086512-2089328	2086512	2089328	+	462.2	483	https://www.orthodb.org/v10?query=130323at4890	Putative nucleolar complex protein 14
130338at4890	Complete	scaffold_2:3374259-3376835	3374259	3376835	-	699.2	533	https://www.orthodb.org/v10?query=130338at4890	Sin3 complex subunit
130539at4890	Complete	scaffold_3:4349612-4352189	4349612	4352189	+	1064.8	652	https://www.orthodb.org/v10?query=130539at4890	AdoMet-dependent rRNA methyltransferase SPB1
130554at4890	Complete	scaffold_3:3319595-3324320	3319595	3324320	-	1133.6	971	https://www.orthodb.org/v10?query=130554at4890	Zinc finger, RING-type
130738at4890	Complete	scaffold_5:3094765-3096812	3094765	3096812	+	566.1	442	https://www.orthodb.org/v10?query=130738at4890	Oxoglutarate/iron-dependent dioxygenase
130793at4890	Complete	scaffold_2:838862-840936	838862	840936	+	336.5	334	https://www.orthodb.org/v10?query=130793at4890	RNA polymerase II associated factor Paf1
131103at4890	Complete	scaffold_4:2052434-2054676	2052434	2054676	+	611.2	374	https://www.orthodb.org/v10?query=131103at4890	Eukaryotic peptide chain release factor GTP-binding subunit
131248at4890	Complete	scaffold_1:2823255-2824852	2823255	2824852	+	421.0	337	https://www.orthodb.org/v10?query=131248at4890	tRNA (guanine(37)-N1)-methyltransferase
131344at4890	Complete	scaffold_1:4354316-4356224	4354316	4356224	+	740.4	438	https://www.orthodb.org/v10?query=131344at4890	Inosine-5'-monophosphate dehydrogenase
132030at4890	Complete	scaffold_3:3748291-3750225	3748291	3750225	+	395.8	343	https://www.orthodb.org/v10?query=132030at4890	mRNA cleavage and polyadenylation factor CLP1
132883at4890	Complete	scaffold_3:1459429-1464663	1459429	1464663	-	884.8	1016	https://www.orthodb.org/v10?query=132883at4890	Zinc finger, RING/FYVE/PHD-type
133089at4890	Complete	scaffold_8:1642947-1644872	1642947	1644872	-	734.9	383	https://www.orthodb.org/v10?query=133089at4890	Protein phosphatase PP2A regulatory subunit B
133107at4890	Complete	scaffold_6:1629142-1631069	1629142	1631069	+	960.2	489	https://www.orthodb.org/v10?query=133107at4890	AFG1-like ATPase
133204at4890	Complete	scaffold_1:1115787-1117801	1115787	1117801	+	470.6	393	https://www.orthodb.org/v10?query=133204at4890	PAN2-PAN3 deadenylation complex subunit PAN3
133279at4890	Complete	scaffold_5:597491-601857	597491	601857	+	719.2	950	https://www.orthodb.org/v10?query=133279at4890	structural maintenance of chromosomes 5 smc5
133490at4890	Complete	scaffold_3:3509732-3512201	3509732	3512201	+	588.8	362	https://www.orthodb.org/v10?query=133490at4890	GAT domain
133545at4890	Complete	scaffold_6:1752936-1754729	1752936	1754729	-	552.7	337	https://www.orthodb.org/v10?query=133545at4890	Succinate--CoA ligase 
133766at4890	Complete	scaffold_6:522064-524536	522064	524536	-	803.4	605	https://www.orthodb.org/v10?query=133766at4890	Cysteinyl-tRNA synthetase
133834at4890	Complete	scaffold_2:2554492-2557124	2554492	2557124	+	642.1	545	https://www.orthodb.org/v10?query=133834at4890	Tetratricopeptide repeat
134389at4890	Complete	scaffold_3:1541627-1545458	1541627	1545458	+	691.9	992	https://www.orthodb.org/v10?query=134389at4890	Armadillo-type fold
134399at4890	Complete	scaffold_2:480242-482786	480242	482786	-	522.3	490	https://www.orthodb.org/v10?query=134399at4890	AARP2CN
134648at4890	Complete	scaffold_2:1361168-1363198	1361168	1363198	+	576.0	393	https://www.orthodb.org/v10?query=134648at4890	ATP-dependent RNA helicase DBP9
134677at4890	Complete	scaffold_1:937097-938918	937097	938918	+	175.8	198	https://www.orthodb.org/v10?query=134677at4890	3',5'-cyclic-nucleotide phosphodiesterase
134850at4890	Complete	scaffold_3:2487543-2489110	2487543	2489110	+	254.6	273	https://www.orthodb.org/v10?query=134850at4890	V-type proton ATPase subunit H
135095at4890	Complete	scaffold_1:1967255-1969241	1967255	1969241	-	346.7	210	https://www.orthodb.org/v10?query=135095at4890	Dual specificity phosphatase, catalytic domain
135181at4890	Complete	scaffold_7:2255365-2257539	2255365	2257539	+	386.3	286	https://www.orthodb.org/v10?query=135181at4890	aspartate-tRNA ligase
135392at4890	Complete	scaffold_8:499739-501073	499739	501073	+	221.5	269	https://www.orthodb.org/v10?query=135392at4890	WD40/YVTN repeat-like-containing domain superfamily
135760at4890	Complete	scaffold_4:2517936-2520149	2517936	2520149	-	285.6	301	https://www.orthodb.org/v10?query=135760at4890	GDP/GTP exchange factor Sec2, N-terminal
135977at4890	Complete	scaffold_2:1254957-1257530	1254957	1257530	+	115.8	148	https://www.orthodb.org/v10?query=135977at4890	Rgp1-domain-containing protein
136092at4890	Complete	scaffold_3:2699834-2701445	2699834	2701445	+	740.5	374	https://www.orthodb.org/v10?query=136092at4890	Adenosylhomocysteinase
136105at4890	Complete	scaffold_2:2514302-2516060	2514302	2516060	-	360.0	310	https://www.orthodb.org/v10?query=136105at4890	tRNA guanosine-2'-O-methyltransferase
136210at4890	Complete	scaffold_6:2117947-2119606	2117947	2119606	-	619.0	365	https://www.orthodb.org/v10?query=136210at4890	Signal recognition particle 54 kDa protein
136250at4890	Complete	scaffold_5:1567066-1568922	1567066	1568922	+	365.8	334	https://www.orthodb.org/v10?query=136250at4890	Hydroxyethylthiazole kinase
136456at4890	Complete	scaffold_1:5297823-5299889	5297823	5299889	-	301.8	221	https://www.orthodb.org/v10?query=136456at4890	WD40-repeat-containing domain
136816at4890	Complete	scaffold_7:1941585-1943488	1941585	1943488	-	197.9	256	https://www.orthodb.org/v10?query=136816at4890	SWR1-complex protein 4
136889at4890	Complete	scaffold_6:1625774-1628239	1625774	1628239	+	269.1	246	https://www.orthodb.org/v10?query=136889at4890	SH3 domain
137165at4890	Complete	scaffold_7:3487491-3489761	3487491	3489761	+	435.5	383	https://www.orthodb.org/v10?query=137165at4890	TRAPP III complex, Trs85
137596at4890	Complete	scaffold_2:1057374-1059151	1057374	1059151	+	329.6	278	https://www.orthodb.org/v10?query=137596at4890	chaperone DnaJ
137708at4890	Complete	scaffold_6:3233081-3235486	3233081	3235486	+	452.0	479	https://www.orthodb.org/v10?query=137708at4890	Zinc finger, RING-type
137844at4890	Complete	scaffold_1:5031413-5032813	5031413	5032813	-	369.1	306	https://www.orthodb.org/v10?query=137844at4890	WD40/YVTN repeat-like-containing domain superfamily
