# BUSCO version is: 5.5.0 
# The lineage dataset is: ascomycota_odb10 (Creation date: 2020-09-10, number of genomes: 365, number of BUSCOs: 1706)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
125901at4890	Complete	scaffold_1:3267387-3271366	3267387	3271366	+	1016.1	638	https://www.orthodb.org/v10?query=125901at4890	Vps52
125929at4890	Complete	scaffold_1:1999190-2001282	1999190	2001282	+	322.9	388	https://www.orthodb.org/v10?query=125929at4890	nuclear envelope protein
125930at4890	Complete	scaffold_5:437492-439712	437492	439712	+	520.5	387	https://www.orthodb.org/v10?query=125930at4890	DNA topoisomerase
126185at4890	Complete	scaffold_1:1851336-1853444	1851336	1853444	-	683.2	354	https://www.orthodb.org/v10?query=126185at4890	ATP-dependent RNA helicase DEAD-box, conserved site
126232at4890	Complete	scaffold_2:1106284-1109993	1106284	1109993	-	384.3	590	https://www.orthodb.org/v10?query=126232at4890	Vam6/VPS39/TRAP1 family
127337at4890	Complete	scaffold_1:3427521-3429391	3427521	3429391	-	264.0	211	https://www.orthodb.org/v10?query=127337at4890	Nitrogen permease regulator 2
127478at4890	Complete	scaffold_9:718769-720526	718769	720526	+	767.7	385	https://www.orthodb.org/v10?query=127478at4890	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain
127800at4890	Complete	scaffold_1:1872362-1874052	1872362	1874052	-	937.2	445	https://www.orthodb.org/v10?query=127800at4890	Eukaryotic translation initiation factor 2 subunit gamma
128269at4890	Complete	scaffold_2:877315-879880	877315	879880	-	549.7	387	https://www.orthodb.org/v10?query=128269at4890	ATP-dependent RNA helicase DEAD-box, conserved site
128529at4890	Complete	scaffold_3:2006903-2010624	2006903	2010624	+	415.6	810	https://www.orthodb.org/v10?query=128529at4890	LsmAD domain
128534at4890	Complete	scaffold_5:309659-314032	309659	314032	+	297.8	343	https://www.orthodb.org/v10?query=128534at4890	WD40-repeat-containing domain
129655at4890	Complete	scaffold_18:415893-417588	415893	417588	-	754.8	467	https://www.orthodb.org/v10?query=129655at4890	Pyridoxal phosphate-dependent transferase
129679at4890	Complete	scaffold_13:897137-898885	897137	898885	+	522.6	388	https://www.orthodb.org/v10?query=129679at4890	GDP-Man
130309at4890	Complete	scaffold_1:3925626-3929884	3925626	3929884	+	906.3	1046	https://www.orthodb.org/v10?query=130309at4890	EF-hand domain
130323at4890	Complete	scaffold_9:484505-487321	484505	487321	+	462.2	483	https://www.orthodb.org/v10?query=130323at4890	Putative nucleolar complex protein 14
130338at4890	Complete	scaffold_1:3455717-3458293	3455717	3458293	+	699.2	533	https://www.orthodb.org/v10?query=130338at4890	Sin3 complex subunit
130539at4890	Complete	scaffold_13:14958-17535	14958	17535	-	1064.8	652	https://www.orthodb.org/v10?query=130539at4890	AdoMet-dependent rRNA methyltransferase SPB1
130554at4890	Complete	scaffold_13:1041469-1046194	1041469	1046194	+	1133.6	971	https://www.orthodb.org/v10?query=130554at4890	Zinc finger, RING-type
130738at4890	Complete	scaffold_10:272243-274290	272243	274290	+	566.1	442	https://www.orthodb.org/v10?query=130738at4890	Oxoglutarate/iron-dependent dioxygenase
130793at4890	Complete	scaffold_1:5988542-5990616	5988542	5990616	-	336.5	334	https://www.orthodb.org/v10?query=130793at4890	RNA polymerase II associated factor Paf1
131103at4890	Complete	scaffold_17:597113-599355	597113	599355	+	611.2	374	https://www.orthodb.org/v10?query=131103at4890	Eukaryotic peptide chain release factor GTP-binding subunit
131248at4890	Complete	scaffold_2:2800490-2802087	2800490	2802087	+	421.0	337	https://www.orthodb.org/v10?query=131248at4890	tRNA (guanine(37)-N1)-methyltransferase
131344at4890	Complete	scaffold_5:143684-145592	143684	145592	+	740.4	438	https://www.orthodb.org/v10?query=131344at4890	Inosine-5'-monophosphate dehydrogenase
132030at4890	Complete	scaffold_13:616021-617955	616021	617955	-	395.8	343	https://www.orthodb.org/v10?query=132030at4890	mRNA cleavage and polyadenylation factor CLP1
132883at4890	Complete	scaffold_3:586327-591561	586327	591561	-	884.8	1016	https://www.orthodb.org/v10?query=132883at4890	Zinc finger, RING/FYVE/PHD-type
133089at4890	Complete	scaffold_9:40930-42855	40930	42855	-	734.9	383	https://www.orthodb.org/v10?query=133089at4890	Protein phosphatase PP2A regulatory subunit B
133107at4890	Complete	scaffold_24:228677-230604	228677	230604	-	960.2	489	https://www.orthodb.org/v10?query=133107at4890	AFG1-like ATPase
133204at4890	Complete	scaffold_2:1094498-1096512	1094498	1096512	+	470.6	393	https://www.orthodb.org/v10?query=133204at4890	PAN2-PAN3 deadenylation complex subunit PAN3
133279at4890	Complete	scaffold_12:570422-575240	570422	575240	-	718.7	958	https://www.orthodb.org/v10?query=133279at4890	structural maintenance of chromosomes 5 smc5
133490at4890	Complete	scaffold_13:854051-856520	854051	856520	-	588.8	362	https://www.orthodb.org/v10?query=133490at4890	GAT domain
133545at4890	Complete	scaffold_24:105005-106798	105005	106798	+	552.7	337	https://www.orthodb.org/v10?query=133545at4890	Succinate--CoA ligase 
133766at4890	Complete	scaffold_11:484211-486683	484211	486683	-	803.4	605	https://www.orthodb.org/v10?query=133766at4890	Cysteinyl-tRNA synthetase
133834at4890	Complete	scaffold_1:4273345-4275977	4273345	4275977	-	642.1	545	https://www.orthodb.org/v10?query=133834at4890	Tetratricopeptide repeat
134389at4890	Complete	scaffold_3:668523-672354	668523	672354	+	691.9	992	https://www.orthodb.org/v10?query=134389at4890	Armadillo-type fold
134399at4890	Complete	scaffold_1:6346719-6349263	6346719	6349263	+	522.3	490	https://www.orthodb.org/v10?query=134399at4890	AARP2CN
134648at4890	Complete	scaffold_1:5466257-5468287	5466257	5468287	-	576.0	393	https://www.orthodb.org/v10?query=134648at4890	ATP-dependent RNA helicase DBP9
134677at4890	Complete	scaffold_2:915854-917675	915854	917675	+	175.8	198	https://www.orthodb.org/v10?query=134677at4890	3',5'-cyclic-nucleotide phosphodiesterase
134850at4890	Complete	scaffold_3:1613366-1614933	1613366	1614933	+	254.6	273	https://www.orthodb.org/v10?query=134850at4890	V-type proton ATPase subunit H
135095at4890	Complete	scaffold_2:1945126-1947112	1945126	1947112	-	346.7	210	https://www.orthodb.org/v10?query=135095at4890	Dual specificity phosphatase, catalytic domain
135181at4890	Complete	scaffold_1:1611859-1614297	1611859	1614297	-	385.3	286	https://www.orthodb.org/v10?query=135181at4890	aspartate-tRNA ligase
135392at4890	Complete	scaffold_8:499225-500559	499225	500559	+	221.5	269	https://www.orthodb.org/v10?query=135392at4890	WD40/YVTN repeat-like-containing domain superfamily
135760at4890	Complete	scaffold_16:335800-338013	335800	338013	-	285.6	301	https://www.orthodb.org/v10?query=135760at4890	GDP/GTP exchange factor Sec2, N-terminal
135977at4890	Complete	scaffold_1:5571927-5574500	5571927	5574500	-	115.8	148	https://www.orthodb.org/v10?query=135977at4890	Rgp1-domain-containing protein
136092at4890	Complete	scaffold_3:1825650-1827261	1825650	1827261	+	740.5	374	https://www.orthodb.org/v10?query=136092at4890	Adenosylhomocysteinase
136105at4890	Complete	scaffold_1:4314409-4316167	4314409	4316167	+	360.0	310	https://www.orthodb.org/v10?query=136105at4890	tRNA guanosine-2'-O-methyltransferase
136210at4890	Complete	scaffold_6:987106-988765	987106	988765	+	619.0	365	https://www.orthodb.org/v10?query=136210at4890	Signal recognition particle 54 kDa protein
136250at4890	Complete	scaffold_15:640020-641876	640020	641876	-	365.8	334	https://www.orthodb.org/v10?query=136250at4890	Hydroxyethylthiazole kinase
136456at4890	Complete	scaffold_5:1084742-1086808	1084742	1086808	-	301.8	221	https://www.orthodb.org/v10?query=136456at4890	WD40-repeat-containing domain
136816at4890	Complete	scaffold_1:1925732-1927635	1925732	1927635	+	197.9	256	https://www.orthodb.org/v10?query=136816at4890	SWR1-complex protein 4
136889at4890	Complete	scaffold_24:231507-233972	231507	233972	-	269.1	246	https://www.orthodb.org/v10?query=136889at4890	SH3 domain
137165at4890	Complete	scaffold_1:380209-382479	380209	382479	-	435.5	383	https://www.orthodb.org/v10?query=137165at4890	TRAPP III complex, Trs85
137596at4890	Complete	scaffold_1:5770321-5772098	5770321	5772098	-	329.6	278	https://www.orthodb.org/v10?query=137596at4890	chaperone DnaJ
137708at4890	Complete	scaffold_14:117324-119729	117324	119729	+	452.0	479	https://www.orthodb.org/v10?query=137708at4890	Zinc finger, RING-type
137844at4890	Complete	scaffold_5:818710-820110	818710	820110	-	369.1	306	https://www.orthodb.org/v10?query=137844at4890	WD40/YVTN repeat-like-containing domain superfamily
138504at4890	Complete	scaffold_3:1589897-1593404	1589897	1593404	-	663.2	528	https://www.orthodb.org/v10?query=138504at4890	CCAAT-box-binding transcription factor
138516at4890	Complete	scaffold_2:3439886-3441115	3439886	3441115	+	331.4	267	https://www.orthodb.org/v10?query=138516at4890	mRNA-capping enzyme subunit alpha
139019at4890	Complete	scaffold_6:410249-412288	410249	412288	-	199.2	341	https://www.orthodb.org/v10?query=139019at4890	Activating signal cointegrator 1 complex subunit 2
139168at4890	Complete	scaffold_7:1331370-1333423	1331370	1333423	+	859.3	512	https://www.orthodb.org/v10?query=139168at4890	Aldehyde dehydrogenase
139387at4890	Duplicated	scaffold_18:213749-216334	213749	216334	+	514.5	419	https://www.orthodb.org/v10?query=139387at4890	Translation initiation factor eIF-2B subunit gamma
139387at4890	Duplicated	scaffold_10:74138-76078	74138	76078	+	502.6	421	https://www.orthodb.org/v10?query=139387at4890	Translation initiation factor eIF-2B subunit gamma
139675at4890	Complete	scaffold_6:1120615-1122137	1120615	1122137	+	122.2	92	https://www.orthodb.org/v10?query=139675at4890	General transcription and DNA repair factor IIH
139688at4890	Complete	scaffold_18:472977-474808	472977	474808	-	620.1	366	https://www.orthodb.org/v10?query=139688at4890	anthranilate synthase component I
139753at4890	Complete	scaffold_1:3855339-3857575	3855339	3857575	-	580.9	396	https://www.orthodb.org/v10?query=139753at4890	Nuclear protein localization protein 4
139907at4890	Complete	scaffold_12:534168-536244	534168	536244	-	634.4	352	https://www.orthodb.org/v10?query=139907at4890	P-loop containing nucleoside triphosphate hydrolase protein
140522at4890	Complete	scaffold_1:1869946-1871632	1869946	1871632	-	513.1	368	https://www.orthodb.org/v10?query=140522at4890	CAAX prenyl protease 1
141307at4890	Complete	scaffold_9:494729-497205	494729	497205	-	317.9	311	https://www.orthodb.org/v10?query=141307at4890	Protein SIP5
141799at4890	Complete	scaffold_16:662300-663986	662300	663986	+	754.1	369	https://www.orthodb.org/v10?query=141799at4890	ATP-dependent RNA helicase DHH1
142033at4890	Complete	scaffold_14:33825-35488	33825	35488	-	569.7	368	https://www.orthodb.org/v10?query=142033at4890	Ubiquitin-protein ligase molybdopterin-converting factor
142479at4890	Complete	scaffold_3:2065496-2066731	2065496	2066731	+	339.7	257	https://www.orthodb.org/v10?query=142479at4890	Pyridoxal phosphate-dependent transferase
142524at4890	Complete	scaffold_3:1755645-1757072	1755645	1757072	-	656.0	372	https://www.orthodb.org/v10?query=142524at4890	Phosphoglycerate kinase
143067at4890	Complete	scaffold_6:430450-431943	430450	431943	+	615.5	306	https://www.orthodb.org/v10?query=143067at4890	Ketol-acid reductoisomerase, mitochondrial
143298at4890	Complete	scaffold_20:82972-85286	82972	85286	-	253.4	266	https://www.orthodb.org/v10?query=143298at4890	ENTH/VHS
143660at4890	Complete	scaffold_2:3535228-3538236	3535228	3538236	-	858.9	738	https://www.orthodb.org/v10?query=143660at4890	Pre-mRNA-splicing factor prp1
143691at4890	Complete	scaffold_1:5345489-5346778	5345489	5346778	+	335.7	234	https://www.orthodb.org/v10?query=143691at4890	DNA-directed RNA polymerase, insert domain
143925at4890	Complete	scaffold_22:421723-423274	421723	423274	+	99.7	215	https://www.orthodb.org/v10?query=143925at4890	Nuclear polyadenylated RNA-binding protein Nab2
144019at4890	Complete	scaffold_7:1819984-1822667	1819984	1822667	+	452.6	456	https://www.orthodb.org/v10?query=144019at4890	Exocyst complex component SEC15
144027at4890	Complete	scaffold_13:81815-84601	81815	84601	+	835.6	655	https://www.orthodb.org/v10?query=144027at4890	Pre-mRNA-splicing factor syf1
144126at4890	Missing
144213at4890	Complete	scaffold_10:919624-921617	919624	921617	-	731.3	419	https://www.orthodb.org/v10?query=144213at4890	Importin subunit alpha
144512at4890	Complete	scaffold_6:1795254-1797318	1795254	1797318	+	769.1	406	https://www.orthodb.org/v10?query=144512at4890	6-phosphogluconate dehydrogenase, decarboxylating
144613at4890	Complete	scaffold_15:694550-699352	694550	699352	-	950.2	948	https://www.orthodb.org/v10?query=144613at4890	serologically defined colon cancer antigen 1
144717at4890	Complete	scaffold_8:593527-596127	593527	596127	+	543.9	357	https://www.orthodb.org/v10?query=144717at4890	DNA primase
145042at4890	Complete	scaffold_1:5696307-5698272	5696307	5698272	+	681.8	406	https://www.orthodb.org/v10?query=145042at4890	Adenylosuccinate lyase
145076at4890	Complete	scaffold_7:244014-245855	244014	245855	+	685.8	417	https://www.orthodb.org/v10?query=145076at4890	UTP--glucose-1-phosphate uridylyltransferase
145752at4890	Complete	scaffold_1:2573498-2575351	2573498	2575351	-	348.6	313	https://www.orthodb.org/v10?query=145752at4890	Histone-lysine N-methyltransferase (Bre2), putative
145825at4890	Complete	scaffold_1:1863881-1867155	1863881	1867155	+	940.5	754	https://www.orthodb.org/v10?query=145825at4890	Peptidase M16, C-terminal
145897at4890	Complete	scaffold_1:1874668-1876264	1874668	1876264	-	214.7	233	https://www.orthodb.org/v10?query=145897at4890	WD40 repeat
145915at4890	Complete	scaffold_15:103795-105263	103795	105263	-	517.8	352	https://www.orthodb.org/v10?query=145915at4890	Gamma-glutamyl phosphate reductase
145932at4890	Complete	scaffold_9:759086-760820	759086	760820	+	712.4	359	https://www.orthodb.org/v10?query=145932at4890	eukaryotic peptide chain release factor subunit 1
145970at4890	Complete	scaffold_2:3503342-3505318	3503342	3505318	+	653.3	415	https://www.orthodb.org/v10?query=145970at4890	GMP synthase
146457at4890	Complete	scaffold_1:5462297-5463692	5462297	5463692	+	223.9	227	https://www.orthodb.org/v10?query=146457at4890	Tafazzin
146825at4890	Complete	scaffold_3:1203957-1205548	1203957	1205548	-	594.6	339	https://www.orthodb.org/v10?query=146825at4890	Elongation factor Tu
147134at4890	Complete	scaffold_3:718730-721045	718730	721045	+	422.7	283	https://www.orthodb.org/v10?query=147134at4890	P-loop containing nucleoside triphosphate hydrolase protein
147312at4890	Complete	scaffold_2:605851-607582	605851	607582	+	391.9	304	https://www.orthodb.org/v10?query=147312at4890	Coatomer subunit delta
147822at4890	Complete	scaffold_7:1750318-1751878	1750318	1751878	-	241.0	249	https://www.orthodb.org/v10?query=147822at4890	tRNA dimethylallyltransferase
148406at4890	Complete	scaffold_16:265005-266684	265005	266684	-	524.5	367	https://www.orthodb.org/v10?query=148406at4890	26S proteasome non-ATPase regulatory subunit 12
148465at4890	Complete	scaffold_5:149560-151172	149560	151172	-	699.7	424	https://www.orthodb.org/v10?query=148465at4890	Phenylalanyl-tRNA synthetase alpha chain
148524at4890	Complete	scaffold_2:1465900-1468080	1465900	1468080	+	435.8	427	https://www.orthodb.org/v10?query=148524at4890	P-loop containing nucleoside triphosphate hydrolase protein
148583at4890	Complete	scaffold_5:223158-226312	223158	226312	-	233.5	221	https://www.orthodb.org/v10?query=148583at4890	Sterile alpha motif domain
148603at4890	Complete	scaffold_3:1574868-1578277	1574868	1578277	+	293.3	498	https://www.orthodb.org/v10?query=148603at4890	Nuclear pore complex protein
149160at4890	Complete	scaffold_4:1344558-1349662	1344558	1349662	+	203.4	253	https://www.orthodb.org/v10?query=149160at4890	Cell cycle checkpoint protein RAD17
149241at4890	Complete	scaffold_9:1112640-1114283	1112640	1114283	+	553.5	321	https://www.orthodb.org/v10?query=149241at4890	P-loop containing nucleoside triphosphate hydrolase protein
149588at4890	Complete	scaffold_8:856285-857680	856285	857680	-	299.7	182	https://www.orthodb.org/v10?query=149588at4890	Phosphatidic acid phosphatase type 2/haloperoxidase
149675at4890	Complete	scaffold_22:265627-267086	265627	267086	-	524.3	368	https://www.orthodb.org/v10?query=149675at4890	Zinc finger protein ZPR1
150438at4890	Complete	scaffold_7:1368147-1370874	1368147	1370874	+	911.6	601	https://www.orthodb.org/v10?query=150438at4890	Rab-GTPase-TBC domain
150442at4890	Complete	scaffold_8:601208-603580	601208	603580	+	331.4	209	https://www.orthodb.org/v10?query=150442at4890	Exonuclease 1
150585at4890	Complete	scaffold_1:5269449-5271634	5269449	5271634	-	613.6	375	https://www.orthodb.org/v10?query=150585at4890	DUF300-domain-containing protein
150818at4890	Complete	scaffold_13:716572-718032	716572	718032	+	417.0	294	https://www.orthodb.org/v10?query=150818at4890	WD40-repeat-containing domain
151072at4890	Complete	scaffold_1:5620365-5623781	5620365	5623781	+	642.6	457	https://www.orthodb.org/v10?query=151072at4890	Replication factor C subunit 1
151239at4890	Complete	scaffold_23:74155-77262	74155	77262	-	893.4	527	https://www.orthodb.org/v10?query=151239at4890	kinase-like protein
152000at4890	Complete	scaffold_13:1085437-1087406	1085437	1087406	+	655.6	403	https://www.orthodb.org/v10?query=152000at4890	Mitochondrial distribution and morphology protein 31
152018at4890	Complete	scaffold_1:5348953-5352230	5348953	5352230	+	638.4	633	https://www.orthodb.org/v10?query=152018at4890	Telomere length regulation protein
152044at4890	Complete	scaffold_5:1268463-1271887	1268463	1271887	-	1062.6	855	https://www.orthodb.org/v10?query=152044at4890	Exportin-T
152140at4890	Complete	scaffold_3:1259861-1261213	1259861	1261213	-	332.0	216	https://www.orthodb.org/v10?query=152140at4890	putative glutamine amidotransferase DUG3
152409at4890	Complete	scaffold_11:508981-511725	508981	511725	-	702.0	640	https://www.orthodb.org/v10?query=152409at4890	Vps16, C-terminal
153270at4890	Complete	scaffold_5:1297579-1299905	1297579	1299905	-	834.0	530	https://www.orthodb.org/v10?query=153270at4890	Mitochondrial carrier protein
153277at4890	Complete	scaffold_1:4321810-4323108	4321810	4323108	+	381.8	250	https://www.orthodb.org/v10?query=153277at4890	Ribosomal protein L2
153364at4890	Complete	scaffold_10:880286-883467	880286	883467	+	1135.1	748	https://www.orthodb.org/v10?query=153364at4890	Phosphatidylethanolamine N-methyltransferase
153452at4890	Complete	scaffold_1:5738616-5742625	5738616	5742625	-	754.6	630	https://www.orthodb.org/v10?query=153452at4890	Ribosomal RNA-processing protein 12
153834at4890	Complete	scaffold_1:1723197-1725015	1723197	1725015	-	702.9	438	https://www.orthodb.org/v10?query=153834at4890	Threonine dehydratase
153835at4890	Complete	scaffold_17:627416-629823	627416	629823	-	354.1	294	https://www.orthodb.org/v10?query=153835at4890	Vacuolar protein sorting-associated protein 27
153858at4890	Complete	scaffold_2:1589961-1592563	1589961	1592563	-	249.5	336	https://www.orthodb.org/v10?query=153858at4890	Conserved oligomeric Golgi complex subunit 3
154234at4890	Complete	scaffold_1:6503582-6505329	6503582	6505329	+	337.1	298	https://www.orthodb.org/v10?query=154234at4890	Phosphoserine aminotransferase
154480at4890	Complete	scaffold_1:4996500-4998871	4996500	4998871	+	556.1	479	https://www.orthodb.org/v10?query=154480at4890	Pseudouridine synthase
154484at4890	Missing
154576at4890	Complete	scaffold_9:1118994-1120355	1118994	1120355	-	540.5	293	https://www.orthodb.org/v10?query=154576at4890	Carbamoyl-phosphate synthase arginine-specific small chain
154723at4890	Complete	scaffold_9:1037929-1040430	1037929	1040430	+	429.2	299	https://www.orthodb.org/v10?query=154723at4890	SUN domain
155796at4890	Complete	scaffold_4:666588-668057	666588	668057	+	432.1	316	https://www.orthodb.org/v10?query=155796at4890	Arginine biosynthesis bifunctional protein ArgJ, mitochondrial
155929at4890	Complete	scaffold_17:553551-555682	553551	555682	-	583.1	434	https://www.orthodb.org/v10?query=155929at4890	galactose oxidase
155933at4890	Complete	scaffold_5:35564-37327	35564	37327	+	568.8	278	https://www.orthodb.org/v10?query=155933at4890	Serine/threonine-protein phosphatase
156342at4890	Complete	scaffold_11:113825-115052	113825	115052	+	352.9	261	https://www.orthodb.org/v10?query=156342at4890	WD40-repeat-containing domain
156418at4890	Missing
156570at4890	Complete	scaffold_1:2870002-2872142	2870002	2872142	+	365.4	380	https://www.orthodb.org/v10?query=156570at4890	Actin family
156600at4890	Complete	scaffold_8:717457-719164	717457	719164	-	575.8	334	https://www.orthodb.org/v10?query=156600at4890	Nop domain
156845at4890	Complete	scaffold_14:57646-61422	57646	61422	-	267.3	278	https://www.orthodb.org/v10?query=156845at4890	Amino-acid acetyltransferase, mitochondrial
157162at4890	Complete	scaffold_1:6344664-6346331	6344664	6346331	-	580.9	389	https://www.orthodb.org/v10?query=157162at4890	WD40-repeat-containing domain
157485at4890	Complete	scaffold_5:362057-363408	362057	363408	-	242.8	254	https://www.orthodb.org/v10?query=157485at4890	Protein DOM34 homolog
157546at4890	Complete	scaffold_1:5175144-5176199	5175144	5176199	+	271.4	226	https://www.orthodb.org/v10?query=157546at4890	Transcription factor TFIIB
158122at4890	Complete	scaffold_14:123093-126122	123093	126122	+	890.4	704	https://www.orthodb.org/v10?query=158122at4890	DNA ligase
158617at4890	Complete	scaffold_2:997390-999082	997390	999082	+	562.6	388	https://www.orthodb.org/v10?query=158617at4890	WD40-repeat-containing domain
158678at4890	Complete	scaffold_6:145811-149480	145811	149480	-	791.2	427	https://www.orthodb.org/v10?query=158678at4890	Homoserine O-acetyltransferase
158698at4890	Complete	scaffold_9:961002-963020	961002	963020	+	659.7	359	https://www.orthodb.org/v10?query=158698at4890	5-aminolevulinate synthase
159064at4890	Complete	scaffold_2:847206-849437	847206	849437	+	288.7	315	https://www.orthodb.org/v10?query=159064at4890	Protein of unknown function DUF2347
159279at4890	Complete	scaffold_8:877034-878269	877034	878269	+	300.5	221	https://www.orthodb.org/v10?query=159279at4890	cAMP-dependent protein kinase regulatory subunit
159348at4890	Complete	scaffold_20:187172-189091	187172	189091	-	561.0	443	https://www.orthodb.org/v10?query=159348at4890	Zinc finger, RING-type
159564at4890	Complete	scaffold_2:3062677-3064170	3062677	3064170	+	767.8	367	https://www.orthodb.org/v10?query=159564at4890	26S Proteasome regulatory subunit 7
160285at4890	Complete	scaffold_16:440491-444655	440491	444655	-	987.6	558	https://www.orthodb.org/v10?query=160285at4890	26S proteasome non-ATPase regulatory subunit 3
160326at4890	Complete	scaffold_17:74857-77029	74857	77029	+	203.4	208	https://www.orthodb.org/v10?query=160326at4890	Zinc finger, DBF-type
160338at4890	Complete	scaffold_11:718089-719646	718089	719646	+	191.1	162	https://www.orthodb.org/v10?query=160338at4890	Sensitive to high expression protein 9, mitochondrial
160343at4890	Complete	scaffold_1:4280594-4282460	4280594	4282460	+	362.6	332	https://www.orthodb.org/v10?query=160343at4890	Iron hydrogenase
160648at4890	Complete	scaffold_3:965093-966918	965093	966918	-	381.4	375	https://www.orthodb.org/v10?query=160648at4890	Adenylyl cyclase-associated protein
160700at4890	Complete	scaffold_19:450930-452747	450930	452747	-	390.3	233	https://www.orthodb.org/v10?query=160700at4890	MYND-type zinc finger protein samB
160773at4890	Complete	scaffold_2:616464-617697	616464	617697	+	422.2	287	https://www.orthodb.org/v10?query=160773at4890	Cytochrome b5-like heme/steroid binding domain
161098at4890	Complete	scaffold_2:855204-858206	855204	858206	+	580.7	597	https://www.orthodb.org/v10?query=161098at4890	Heat shock protein 70 family
161505at4890	Complete	scaffold_3:1816697-1818785	1816697	1818785	-	638.7	520	https://www.orthodb.org/v10?query=161505at4890	Pre-mRNA-splicing factor clf1
162132at4890	Complete	scaffold_16:628487-630183	628487	630183	-	364.7	255	https://www.orthodb.org/v10?query=162132at4890	kinase-like protein
162392at4890	Complete	scaffold_1:365414-367079	365414	367079	-	622.3	421	https://www.orthodb.org/v10?query=162392at4890	60S ribosomal export protein NMD3
162660at4890	Complete	scaffold_8:1254433-1255929	1254433	1255929	+	372.1	307	https://www.orthodb.org/v10?query=162660at4890	7,8-Dihydro-6-hydroxymethylpterin-pyrophosphokinase, HPPK
162782at4890	Complete	scaffold_1:4432075-4433913	4432075	4433913	-	399.3	347	https://www.orthodb.org/v10?query=162782at4890	Asparagine synthase
162810at4890	Complete	scaffold_2:705006-706724	705006	706724	+	464.8	351	https://www.orthodb.org/v10?query=162810at4890	obg family GTPase CgtA
162825at4890	Complete	scaffold_18:578117-580970	578117	580970	+	724.4	563	https://www.orthodb.org/v10?query=162825at4890	Spindle pole body component alp14
163139at4890	Complete	scaffold_1:1401342-1404401	1401342	1404401	+	805.4	599	https://www.orthodb.org/v10?query=163139at4890	Serine/threonine-protein kinase, active site
163995at4890	Complete	scaffold_1:1787376-1790388	1787376	1790388	+	269.2	285	https://www.orthodb.org/v10?query=163995at4890	DNA polymerase alpha/epsilon, subunit B
164646at4890	Complete	scaffold_1:2133379-2134885	2133379	2134885	-	644.5	394	https://www.orthodb.org/v10?query=164646at4890	Glutamate dehydrogenase
164802at4890	Complete	scaffold_1:4067509-4072004	4067509	4072004	+	415.6	395	https://www.orthodb.org/v10?query=164802at4890	Zinc finger C2H2-type
165198at4890	Complete	scaffold_3:1628131-1629565	1628131	1629565	+	639.4	338	https://www.orthodb.org/v10?query=165198at4890	S-adenosylmethionine synthase
165228at4890	Complete	scaffold_13:742110-743660	742110	743660	+	721.8	362	https://www.orthodb.org/v10?query=165228at4890	26S Proteasome regulatory subunit 6A
165262at4890	Complete	scaffold_9:113536-114845	113536	114845	-	367.2	244	https://www.orthodb.org/v10?query=165262at4890	Methylenetetrahydrofolate dehydrogenase
165325at4890	Complete	scaffold_13:927424-928929	927424	928929	+	236.6	190	https://www.orthodb.org/v10?query=165325at4890	Lipoate-protein ligase A
165386at4890	Complete	scaffold_7:1717032-1719022	1717032	1719022	+	345.3	266	https://www.orthodb.org/v10?query=165386at4890	tRNA modification GTPase MnmE
165661at4890	Complete	scaffold_5:1509317-1511065	1509317	1511065	-	480.1	291	https://www.orthodb.org/v10?query=165661at4890	Ribose-phosphate pyrophosphokinase 1
165673at4890	Complete	scaffold_4:653637-656918	653637	656918	+	556.4	669	https://www.orthodb.org/v10?query=165673at4890	Importin 13
165750at4890	Complete	scaffold_10:220636-226882	220636	226882	+	358.7	216	https://www.orthodb.org/v10?query=165750at4890	Protein kinase domain
166019at4890	Complete	scaffold_6:1693758-1695333	1693758	1695333	+	548.7	321	https://www.orthodb.org/v10?query=166019at4890	Cytochrome c oxidase assembly protein COX15
166320at4890	Complete	scaffold_6:1646375-1647983	1646375	1647983	-	399.5	310	https://www.orthodb.org/v10?query=166320at4890	26S Proteasome non-ATPase regulatory subunit 6
166456at4890	Complete	scaffold_1:4730021-4732080	4730021	4732080	-	687.6	381	https://www.orthodb.org/v10?query=166456at4890	RNA helicase
167000at4890	Complete	scaffold_1:1555590-1556795	1555590	1556795	-	122.2	110	https://www.orthodb.org/v10?query=167000at4890	Pantetheine-phosphate adenylyltransferase family protein
167029at4890	Complete	scaffold_1:1624023-1625942	1624023	1625942	+	323.0	263	https://www.orthodb.org/v10?query=167029at4890	Tyrosine--tRNA ligase
167080at4890	Complete	scaffold_5:1239012-1240547	1239012	1240547	+	292.0	222	https://www.orthodb.org/v10?query=167080at4890	tRNA (adenine(58)-N(1))-methyltransferase catalytic subunit TRM61
167263at4890	Complete	scaffold_25:177823-179226	177823	179226	+	523.8	308	https://www.orthodb.org/v10?query=167263at4890	S-(hydroxymethyl)glutathione dehydrogenase
167340at4890	Complete	scaffold_1:5948300-5950135	5948300	5950135	-	388.4	270	https://www.orthodb.org/v10?query=167340at4890	Rab GDP dissociation inhibitor
167640at4890	Complete	scaffold_1:3386360-3387604	3386360	3387604	+	518.0	280	https://www.orthodb.org/v10?query=167640at4890	Cytoplasmic tRNA 2-thiolation protein 1
