# BUSCO version is: 5.5.0 
# The lineage dataset is: ascomycota_odb10 (Creation date: 2020-09-10, number of genomes: 365, number of BUSCOs: 1706)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
116973at4890	Complete	scaffold_11:118172-120117	118172	120117	-	553.5	365	https://www.orthodb.org/v10?query=116973at4890	Integral membrane protein
117765at4890	Complete	scaffold_1:4126829-4128628	4126829	4128628	+	696.5	391	https://www.orthodb.org/v10?query=117765at4890	T-complex protein 1 subunit beta
118634at4890	Complete	scaffold_2:1015623-1018105	1015623	1018105	+	784.5	499	https://www.orthodb.org/v10?query=118634at4890	Nuclear elongation and deformation protein 1
118689at4890	Complete	scaffold_16:623486-626521	623486	626521	-	490.7	344	https://www.orthodb.org/v10?query=118689at4890	Chromatin structure-remodeling complex subunit RSC1
118719at4890	Complete	scaffold_23:79525-83306	79525	83306	+	1032.5	698	https://www.orthodb.org/v10?query=118719at4890	SNF2-related, N-terminal domain
118835at4890	Complete	scaffold_2:3060102-3062023	3060102	3062023	-	806.0	448	https://www.orthodb.org/v10?query=118835at4890	T-complex protein 1 subunit delta
119154at4890	Complete	scaffold_1:348135-349950	348135	349950	+	425.2	341	https://www.orthodb.org/v10?query=119154at4890	Alpha-1,3-glucosyltransferase
119371at4890	Complete	scaffold_3:2166128-2169916	2166128	2169916	+	1155.6	830	https://www.orthodb.org/v10?query=119371at4890	RGS domain
119559at4890	Complete	scaffold_15:410061-412541	410061	412541	+	434.0	283	https://www.orthodb.org/v10?query=119559at4890	Polyadenylation factor subunit 2
119846at4890	Complete	scaffold_6:14971-18747	14971	18747	+	861.5	710	https://www.orthodb.org/v10?query=119846at4890	Zinc finger, RING-type
119869at4890	Complete	scaffold_1:900120-901695	900120	901695	-	583.0	296	https://www.orthodb.org/v10?query=119869at4890	RuvB-like helicase
120513at4890	Complete	scaffold_2:3595870-3598436	3595870	3598436	+	767.0	517	https://www.orthodb.org/v10?query=120513at4890	Ubiquitin-like modifier-activating enzyme ATG7
120689at4890	Complete	scaffold_1:4075203-4076868	4075203	4076868	+	575.6	383	https://www.orthodb.org/v10?query=120689at4890	WD40 repeat
121506at4890	Complete	scaffold_1:5545916-5547305	5545916	5547305	+	508.1	304	https://www.orthodb.org/v10?query=121506at4890	2-(3-amino-3-carboxypropyl)histidine synthase subunit 1
121809at4890	Complete	scaffold_9:282291-285309	282291	285309	-	684.5	600	https://www.orthodb.org/v10?query=121809at4890	DNA mismatch repair protein MutS, core
122697at4890	Complete	scaffold_3:1207656-1209291	1207656	1209291	+	442.2	310	https://www.orthodb.org/v10?query=122697at4890	Guanosine-diphosphatase
122826at4890	Complete	scaffold_1:1192188-1194530	1192188	1194530	-	383.1	472	https://www.orthodb.org/v10?query=122826at4890	G-patch domain
122978at4890	Complete	scaffold_9:115839-117945	115839	117945	-	671.3	346	https://www.orthodb.org/v10?query=122978at4890	ATP synthase subunit alpha
123070at4890	Complete	scaffold_6:871778-877226	871778	877226	-	1411.5	1064	https://www.orthodb.org/v10?query=123070at4890	Zinc finger, PHD-type
123363at4890	Complete	scaffold_2:1271051-1273429	1271051	1273429	+	740.8	440	https://www.orthodb.org/v10?query=123363at4890	Flavodoxin and radical SAM domain protein
124728at4890	Complete	scaffold_1:4551784-4553578	4551784	4553578	-	421.8	401	https://www.orthodb.org/v10?query=124728at4890	Mannosyltransferase
125803at4890	Complete	scaffold_3:1309204-1311042	1309204	1311042	+	633.8	380	https://www.orthodb.org/v10?query=125803at4890	Mitochondrial-processing peptidase subunit alpha
125901at4890	Complete	scaffold_1:3267050-3271029	3267050	3271029	+	1016.1	638	https://www.orthodb.org/v10?query=125901at4890	Vps52
125929at4890	Complete	scaffold_1:1999040-2001132	1999040	2001132	+	322.9	388	https://www.orthodb.org/v10?query=125929at4890	nuclear envelope protein
125930at4890	Complete	scaffold_5:437448-439668	437448	439668	+	520.5	387	https://www.orthodb.org/v10?query=125930at4890	DNA topoisomerase
126185at4890	Complete	scaffold_1:1851194-1853302	1851194	1853302	-	683.2	354	https://www.orthodb.org/v10?query=126185at4890	ATP-dependent RNA helicase DEAD-box, conserved site
126232at4890	Complete	scaffold_2:1106156-1109865	1106156	1109865	-	384.3	590	https://www.orthodb.org/v10?query=126232at4890	Vam6/VPS39/TRAP1 family
127337at4890	Complete	scaffold_1:3427152-3429022	3427152	3429022	-	264.0	211	https://www.orthodb.org/v10?query=127337at4890	Nitrogen permease regulator 2
127478at4890	Complete	scaffold_9:718544-720301	718544	720301	+	767.7	385	https://www.orthodb.org/v10?query=127478at4890	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain
127800at4890	Complete	scaffold_1:1872219-1873909	1872219	1873909	-	937.2	445	https://www.orthodb.org/v10?query=127800at4890	Eukaryotic translation initiation factor 2 subunit gamma
128269at4890	Complete	scaffold_2:877225-879790	877225	879790	-	549.7	387	https://www.orthodb.org/v10?query=128269at4890	ATP-dependent RNA helicase DEAD-box, conserved site
128529at4890	Complete	scaffold_3:2006761-2010481	2006761	2010481	+	418.1	747	https://www.orthodb.org/v10?query=128529at4890	LsmAD domain
128534at4890	Complete	scaffold_5:309622-313995	309622	313995	+	297.8	343	https://www.orthodb.org/v10?query=128534at4890	WD40-repeat-containing domain
129655at4890	Complete	scaffold_18:415859-417554	415859	417554	-	754.8	467	https://www.orthodb.org/v10?query=129655at4890	Pyridoxal phosphate-dependent transferase
129679at4890	Complete	scaffold_13:897076-898824	897076	898824	+	522.6	388	https://www.orthodb.org/v10?query=129679at4890	GDP-Man
130309at4890	Complete	scaffold_1:3925219-3929477	3925219	3929477	+	906.3	1046	https://www.orthodb.org/v10?query=130309at4890	EF-hand domain
130323at4890	Complete	scaffold_9:484465-487281	484465	487281	+	462.2	483	https://www.orthodb.org/v10?query=130323at4890	Putative nucleolar complex protein 14
130338at4890	Complete	scaffold_1:3455348-3457924	3455348	3457924	+	699.2	533	https://www.orthodb.org/v10?query=130338at4890	Sin3 complex subunit
130539at4890	Complete	scaffold_13:14957-17534	14957	17534	-	1064.8	652	https://www.orthodb.org/v10?query=130539at4890	AdoMet-dependent rRNA methyltransferase SPB1
130554at4890	Complete	scaffold_13:1041399-1046124	1041399	1046124	+	1133.6	971	https://www.orthodb.org/v10?query=130554at4890	Zinc finger, RING-type
130738at4890	Complete	scaffold_10:272233-274280	272233	274280	+	566.1	442	https://www.orthodb.org/v10?query=130738at4890	Oxoglutarate/iron-dependent dioxygenase
130793at4890	Complete	scaffold_1:5988009-5990083	5988009	5990083	-	336.5	334	https://www.orthodb.org/v10?query=130793at4890	RNA polymerase II associated factor Paf1
131103at4890	Complete	scaffold_17:597054-599296	597054	599296	+	611.2	374	https://www.orthodb.org/v10?query=131103at4890	Eukaryotic peptide chain release factor GTP-binding subunit
131248at4890	Complete	scaffold_2:2800241-2801838	2800241	2801838	+	421.0	337	https://www.orthodb.org/v10?query=131248at4890	tRNA (guanine(37)-N1)-methyltransferase
131344at4890	Complete	scaffold_5:143673-145581	143673	145581	+	740.4	438	https://www.orthodb.org/v10?query=131344at4890	Inosine-5'-monophosphate dehydrogenase
132030at4890	Complete	scaffold_13:615979-617913	615979	617913	-	395.8	343	https://www.orthodb.org/v10?query=132030at4890	mRNA cleavage and polyadenylation factor CLP1
132883at4890	Complete	scaffold_3:586294-591528	586294	591528	-	884.8	1016	https://www.orthodb.org/v10?query=132883at4890	Zinc finger, RING/FYVE/PHD-type
133089at4890	Complete	scaffold_9:40918-42843	40918	42843	-	734.9	383	https://www.orthodb.org/v10?query=133089at4890	Protein phosphatase PP2A regulatory subunit B
133107at4890	Complete	scaffold_24:228637-230564	228637	230564	-	960.2	489	https://www.orthodb.org/v10?query=133107at4890	AFG1-like ATPase
133204at4890	Complete	scaffold_2:1094371-1096385	1094371	1096385	+	470.6	393	https://www.orthodb.org/v10?query=133204at4890	PAN2-PAN3 deadenylation complex subunit PAN3
133279at4890	Complete	scaffold_12:570379-575197	570379	575197	-	718.7	958	https://www.orthodb.org/v10?query=133279at4890	structural maintenance of chromosomes 5 smc5
133490at4890	Complete	scaffold_13:853990-856459	853990	856459	-	588.8	362	https://www.orthodb.org/v10?query=133490at4890	GAT domain
133545at4890	Complete	scaffold_24:104973-106766	104973	106766	+	552.7	337	https://www.orthodb.org/v10?query=133545at4890	Succinate--CoA ligase 
133766at4890	Complete	scaffold_11:484175-486647	484175	486647	-	803.4	605	https://www.orthodb.org/v10?query=133766at4890	Cysteinyl-tRNA synthetase
133834at4890	Complete	scaffold_1:4272919-4275551	4272919	4275551	-	642.1	545	https://www.orthodb.org/v10?query=133834at4890	Tetratricopeptide repeat
134389at4890	Complete	scaffold_3:668485-672316	668485	672316	+	691.9	992	https://www.orthodb.org/v10?query=134389at4890	Armadillo-type fold
134399at4890	Complete	scaffold_1:6346155-6348699	6346155	6348699	+	522.3	490	https://www.orthodb.org/v10?query=134399at4890	AARP2CN
134648at4890	Complete	scaffold_1:5465773-5467803	5465773	5467803	-	576.0	393	https://www.orthodb.org/v10?query=134648at4890	ATP-dependent RNA helicase DBP9
134677at4890	Complete	scaffold_2:915754-917575	915754	917575	+	175.8	198	https://www.orthodb.org/v10?query=134677at4890	3',5'-cyclic-nucleotide phosphodiesterase
134850at4890	Complete	scaffold_3:1613257-1614824	1613257	1614824	+	254.6	273	https://www.orthodb.org/v10?query=134850at4890	V-type proton ATPase subunit H
135095at4890	Complete	scaffold_2:1944902-1946888	1944902	1946888	-	346.7	210	https://www.orthodb.org/v10?query=135095at4890	Dual specificity phosphatase, catalytic domain
135181at4890	Complete	scaffold_1:1611714-1614152	1611714	1614152	-	385.3	286	https://www.orthodb.org/v10?query=135181at4890	aspartate-tRNA ligase
135392at4890	Missing
135760at4890	Complete	scaffold_16:335787-338000	335787	338000	-	285.6	301	https://www.orthodb.org/v10?query=135760at4890	GDP/GTP exchange factor Sec2, N-terminal
135977at4890	Complete	scaffold_1:5571438-5574011	5571438	5574011	-	115.8	148	https://www.orthodb.org/v10?query=135977at4890	Rgp1-domain-containing protein
136092at4890	Complete	scaffold_3:1825507-1827118	1825507	1827118	+	740.5	374	https://www.orthodb.org/v10?query=136092at4890	Adenosylhomocysteinase
136105at4890	Complete	scaffold_1:4313983-4315741	4313983	4315741	+	360.0	310	https://www.orthodb.org/v10?query=136105at4890	tRNA guanosine-2'-O-methyltransferase
136210at4890	Complete	scaffold_6:987025-988684	987025	988684	+	619.0	365	https://www.orthodb.org/v10?query=136210at4890	Signal recognition particle 54 kDa protein
136250at4890	Complete	scaffold_15:639692-641548	639692	641548	-	365.8	334	https://www.orthodb.org/v10?query=136250at4890	Hydroxyethylthiazole kinase
136456at4890	Complete	scaffold_5:1084655-1086721	1084655	1086721	-	301.8	221	https://www.orthodb.org/v10?query=136456at4890	WD40-repeat-containing domain
136816at4890	Complete	scaffold_1:1925580-1927483	1925580	1927483	+	197.9	256	https://www.orthodb.org/v10?query=136816at4890	SWR1-complex protein 4
136889at4890	Complete	scaffold_24:231467-233932	231467	233932	-	269.1	246	https://www.orthodb.org/v10?query=136889at4890	SH3 domain
137165at4890	Complete	scaffold_1:380192-382462	380192	382462	-	435.5	383	https://www.orthodb.org/v10?query=137165at4890	TRAPP III complex, Trs85
137596at4890	Complete	scaffold_1:5769804-5771581	5769804	5771581	-	329.6	278	https://www.orthodb.org/v10?query=137596at4890	chaperone DnaJ
137708at4890	Complete	scaffold_14:117309-119714	117309	119714	+	452.0	479	https://www.orthodb.org/v10?query=137708at4890	Zinc finger, RING-type
137844at4890	Complete	scaffold_5:818634-820034	818634	820034	-	369.1	306	https://www.orthodb.org/v10?query=137844at4890	WD40/YVTN repeat-like-containing domain superfamily
138504at4890	Complete	scaffold_3:1589805-1593312	1589805	1593312	-	663.2	528	https://www.orthodb.org/v10?query=138504at4890	CCAAT-box-binding transcription factor
138516at4890	Complete	scaffold_2:3439572-3440801	3439572	3440801	+	331.4	267	https://www.orthodb.org/v10?query=138516at4890	mRNA-capping enzyme subunit alpha
139019at4890	Complete	scaffold_6:410216-412255	410216	412255	-	199.2	341	https://www.orthodb.org/v10?query=139019at4890	Activating signal cointegrator 1 complex subunit 2
139168at4890	Complete	scaffold_7:1331164-1333217	1331164	1333217	+	859.3	512	https://www.orthodb.org/v10?query=139168at4890	Aldehyde dehydrogenase
139387at4890	Duplicated	scaffold_18:213742-216327	213742	216327	+	514.5	419	https://www.orthodb.org/v10?query=139387at4890	Translation initiation factor eIF-2B subunit gamma
139387at4890	Duplicated	scaffold_10:74136-76076	74136	76076	+	502.6	421	https://www.orthodb.org/v10?query=139387at4890	Translation initiation factor eIF-2B subunit gamma
139675at4890	Complete	scaffold_6:1120526-1122048	1120526	1122048	+	122.2	92	https://www.orthodb.org/v10?query=139675at4890	General transcription and DNA repair factor IIH
139688at4890	Complete	scaffold_18:472941-474772	472941	474772	-	620.1	366	https://www.orthodb.org/v10?query=139688at4890	anthranilate synthase component I
139753at4890	Complete	scaffold_1:3854939-3857175	3854939	3857175	-	580.9	396	https://www.orthodb.org/v10?query=139753at4890	Nuclear protein localization protein 4
139907at4890	Complete	scaffold_12:534152-536228	534152	536228	-	634.4	352	https://www.orthodb.org/v10?query=139907at4890	P-loop containing nucleoside triphosphate hydrolase protein
140522at4890	Complete	scaffold_1:1869803-1871489	1869803	1871489	-	513.1	368	https://www.orthodb.org/v10?query=140522at4890	CAAX prenyl protease 1
141307at4890	Complete	scaffold_9:494689-497165	494689	497165	-	317.9	311	https://www.orthodb.org/v10?query=141307at4890	Protein SIP5
141799at4890	Complete	scaffold_16:662254-663940	662254	663940	+	754.1	369	https://www.orthodb.org/v10?query=141799at4890	ATP-dependent RNA helicase DHH1
142033at4890	Complete	scaffold_14:33822-35485	33822	35485	-	569.7	368	https://www.orthodb.org/v10?query=142033at4890	Ubiquitin-protein ligase molybdopterin-converting factor
142479at4890	Complete	scaffold_3:2065348-2066583	2065348	2066583	+	339.7	257	https://www.orthodb.org/v10?query=142479at4890	Pyridoxal phosphate-dependent transferase
142524at4890	Complete	scaffold_3:1755502-1756929	1755502	1756929	-	656.0	372	https://www.orthodb.org/v10?query=142524at4890	Phosphoglycerate kinase
143067at4890	Complete	scaffold_6:430417-431910	430417	431910	+	615.5	306	https://www.orthodb.org/v10?query=143067at4890	Ketol-acid reductoisomerase, mitochondrial
143298at4890	Complete	scaffold_20:82958-85272	82958	85272	-	253.4	266	https://www.orthodb.org/v10?query=143298at4890	ENTH/VHS
143660at4890	Complete	scaffold_2:3534909-3537916	3534909	3537916	-	854.4	738	https://www.orthodb.org/v10?query=143660at4890	Pre-mRNA-splicing factor prp1
143691at4890	Complete	scaffold_1:5345045-5346334	5345045	5346334	+	335.7	234	https://www.orthodb.org/v10?query=143691at4890	DNA-directed RNA polymerase, insert domain
143925at4890	Complete	scaffold_22:421700-423251	421700	423251	+	99.7	215	https://www.orthodb.org/v10?query=143925at4890	Nuclear polyadenylated RNA-binding protein Nab2
144019at4890	Complete	scaffold_7:1819741-1822424	1819741	1822424	+	452.6	456	https://www.orthodb.org/v10?query=144019at4890	Exocyst complex component SEC15
144027at4890	Complete	scaffold_13:81814-84600	81814	84600	+	835.6	655	https://www.orthodb.org/v10?query=144027at4890	Pre-mRNA-splicing factor syf1
144126at4890	Missing
144213at4890	Complete	scaffold_10:919575-921568	919575	921568	-	731.3	419	https://www.orthodb.org/v10?query=144213at4890	Importin subunit alpha
144512at4890	Complete	scaffold_6:1795029-1797093	1795029	1797093	+	769.1	406	https://www.orthodb.org/v10?query=144512at4890	6-phosphogluconate dehydrogenase, decarboxylating
144613at4890	Complete	scaffold_15:694221-699023	694221	699023	-	950.2	948	https://www.orthodb.org/v10?query=144613at4890	serologically defined colon cancer antigen 1
144717at4890	Complete	scaffold_8:593487-596088	593487	596088	+	543.9	357	https://www.orthodb.org/v10?query=144717at4890	DNA primase
145042at4890	Complete	scaffold_1:5695815-5697780	5695815	5697780	+	681.8	406	https://www.orthodb.org/v10?query=145042at4890	Adenylosuccinate lyase
145076at4890	Complete	scaffold_7:243937-245778	243937	245778	+	685.8	417	https://www.orthodb.org/v10?query=145076at4890	UTP--glucose-1-phosphate uridylyltransferase
145752at4890	Complete	scaffold_1:2573180-2575033	2573180	2575033	-	348.6	313	https://www.orthodb.org/v10?query=145752at4890	Histone-lysine N-methyltransferase (Bre2), putative
145825at4890	Complete	scaffold_1:1863738-1867012	1863738	1867012	+	940.5	754	https://www.orthodb.org/v10?query=145825at4890	Peptidase M16, C-terminal
145897at4890	Complete	scaffold_1:1874525-1876121	1874525	1876121	-	214.7	233	https://www.orthodb.org/v10?query=145897at4890	WD40 repeat
145915at4890	Complete	scaffold_15:103565-105033	103565	105033	-	517.8	352	https://www.orthodb.org/v10?query=145915at4890	Gamma-glutamyl phosphate reductase
145932at4890	Complete	scaffold_9:758861-760595	758861	760595	+	712.4	359	https://www.orthodb.org/v10?query=145932at4890	eukaryotic peptide chain release factor subunit 1
145970at4890	Complete	scaffold_2:3503023-3504999	3503023	3504999	+	653.3	415	https://www.orthodb.org/v10?query=145970at4890	GMP synthase
146457at4890	Complete	scaffold_1:5461813-5463208	5461813	5463208	+	223.9	227	https://www.orthodb.org/v10?query=146457at4890	Tafazzin
146825at4890	Complete	scaffold_3:1203895-1205486	1203895	1205486	-	594.6	339	https://www.orthodb.org/v10?query=146825at4890	Elongation factor Tu
147134at4890	Complete	scaffold_3:718692-721007	718692	721007	+	422.7	283	https://www.orthodb.org/v10?query=147134at4890	P-loop containing nucleoside triphosphate hydrolase protein
147312at4890	Complete	scaffold_2:605773-607504	605773	607504	+	391.9	304	https://www.orthodb.org/v10?query=147312at4890	Coatomer subunit delta
147822at4890	Complete	scaffold_7:1750078-1751638	1750078	1751638	-	241.0	249	https://www.orthodb.org/v10?query=147822at4890	tRNA dimethylallyltransferase
148406at4890	Complete	scaffold_16:265001-266680	265001	266680	-	524.5	367	https://www.orthodb.org/v10?query=148406at4890	26S proteasome non-ATPase regulatory subunit 12
148465at4890	Complete	scaffold_5:149549-151161	149549	151161	-	699.7	424	https://www.orthodb.org/v10?query=148465at4890	Phenylalanyl-tRNA synthetase alpha chain
148524at4890	Complete	scaffold_2:1465758-1467938	1465758	1467938	+	435.8	427	https://www.orthodb.org/v10?query=148524at4890	P-loop containing nucleoside triphosphate hydrolase protein
148583at4890	Complete	scaffold_5:223140-226294	223140	226294	-	233.5	221	https://www.orthodb.org/v10?query=148583at4890	Sterile alpha motif domain
148603at4890	Complete	scaffold_3:1574777-1578186	1574777	1578186	+	293.3	498	https://www.orthodb.org/v10?query=148603at4890	Nuclear pore complex protein
149160at4890	Complete	scaffold_4:1344519-1349623	1344519	1349623	+	203.4	253	https://www.orthodb.org/v10?query=149160at4890	Cell cycle checkpoint protein RAD17
149241at4890	Complete	scaffold_9:1112380-1114023	1112380	1114023	+	553.5	321	https://www.orthodb.org/v10?query=149241at4890	P-loop containing nucleoside triphosphate hydrolase protein
149588at4890	Complete	scaffold_8:856237-857632	856237	857632	-	299.7	182	https://www.orthodb.org/v10?query=149588at4890	Phosphatidic acid phosphatase type 2/haloperoxidase
149675at4890	Complete	scaffold_22:265607-267066	265607	267066	-	524.3	368	https://www.orthodb.org/v10?query=149675at4890	Zinc finger protein ZPR1
150438at4890	Complete	scaffold_7:1367935-1370662	1367935	1370662	+	911.6	601	https://www.orthodb.org/v10?query=150438at4890	Rab-GTPase-TBC domain
150442at4890	Complete	scaffold_8:601168-603540	601168	603540	+	331.4	209	https://www.orthodb.org/v10?query=150442at4890	Exonuclease 1
150585at4890	Complete	scaffold_1:5269008-5271193	5269008	5271193	-	613.6	375	https://www.orthodb.org/v10?query=150585at4890	DUF300-domain-containing protein
150818at4890	Complete	scaffold_13:716518-717978	716518	717978	+	417.0	294	https://www.orthodb.org/v10?query=150818at4890	WD40-repeat-containing domain
151072at4890	Complete	scaffold_1:5619875-5623291	5619875	5623291	+	642.6	457	https://www.orthodb.org/v10?query=151072at4890	Replication factor C subunit 1
151239at4890	Complete	scaffold_23:74152-77259	74152	77259	-	893.4	527	https://www.orthodb.org/v10?query=151239at4890	kinase-like protein
152000at4890	Complete	scaffold_13:1085362-1087331	1085362	1087331	+	655.6	403	https://www.orthodb.org/v10?query=152000at4890	Mitochondrial distribution and morphology protein 31
152018at4890	Complete	scaffold_1:5348509-5351786	5348509	5351786	+	638.4	633	https://www.orthodb.org/v10?query=152018at4890	Telomere length regulation protein
152044at4890	Complete	scaffold_5:1268369-1271793	1268369	1271793	-	1062.6	855	https://www.orthodb.org/v10?query=152044at4890	Exportin-T
152140at4890	Complete	scaffold_3:1259782-1261134	1259782	1261134	-	332.0	216	https://www.orthodb.org/v10?query=152140at4890	putative glutamine amidotransferase DUG3
152409at4890	Complete	scaffold_11:508945-511689	508945	511689	-	702.0	640	https://www.orthodb.org/v10?query=152409at4890	Vps16, C-terminal
153270at4890	Complete	scaffold_5:1297485-1299811	1297485	1299811	-	834.0	530	https://www.orthodb.org/v10?query=153270at4890	Mitochondrial carrier protein
153277at4890	Complete	scaffold_1:4321384-4322682	4321384	4322682	+	381.8	250	https://www.orthodb.org/v10?query=153277at4890	Ribosomal protein L2
153364at4890	Complete	scaffold_10:880241-883422	880241	883422	+	1135.1	748	https://www.orthodb.org/v10?query=153364at4890	Phosphatidylethanolamine N-methyltransferase
153452at4890	Complete	scaffold_1:5738108-5742117	5738108	5742117	-	754.6	630	https://www.orthodb.org/v10?query=153452at4890	Ribosomal RNA-processing protein 12
153834at4890	Complete	scaffold_1:1723053-1724871	1723053	1724871	-	702.9	438	https://www.orthodb.org/v10?query=153834at4890	Threonine dehydratase
153835at4890	Complete	scaffold_17:627355-629762	627355	629762	-	354.1	294	https://www.orthodb.org/v10?query=153835at4890	Vacuolar protein sorting-associated protein 27
153858at4890	Complete	scaffold_2:1589814-1592416	1589814	1592416	-	249.5	336	https://www.orthodb.org/v10?query=153858at4890	Conserved oligomeric Golgi complex subunit 3
154234at4890	Complete	scaffold_1:6503015-6504762	6503015	6504762	+	337.1	298	https://www.orthodb.org/v10?query=154234at4890	Phosphoserine aminotransferase
154480at4890	Complete	scaffold_1:4996065-4998436	4996065	4998436	+	556.1	479	https://www.orthodb.org/v10?query=154480at4890	Pseudouridine synthase
154484at4890	Missing
154576at4890	Complete	scaffold_9:1118734-1120095	1118734	1120095	-	540.5	293	https://www.orthodb.org/v10?query=154576at4890	Carbamoyl-phosphate synthase arginine-specific small chain
154723at4890	Complete	scaffold_9:1037664-1040165	1037664	1040165	+	429.2	299	https://www.orthodb.org/v10?query=154723at4890	SUN domain
155796at4890	Complete	scaffold_4:666560-668029	666560	668029	+	432.1	316	https://www.orthodb.org/v10?query=155796at4890	Arginine biosynthesis bifunctional protein ArgJ, mitochondrial
155929at4890	Complete	scaffold_17:553494-555625	553494	555625	-	583.1	434	https://www.orthodb.org/v10?query=155929at4890	galactose oxidase
155933at4890	Complete	scaffold_5:35561-37324	35561	37324	+	568.8	278	https://www.orthodb.org/v10?query=155933at4890	Serine/threonine-protein phosphatase
156342at4890	Complete	scaffold_11:113810-115037	113810	115037	+	352.9	261	https://www.orthodb.org/v10?query=156342at4890	WD40-repeat-containing domain
156418at4890	Missing
156570at4890	Complete	scaffold_1:2869681-2871821	2869681	2871821	+	365.4	380	https://www.orthodb.org/v10?query=156570at4890	Actin family
156600at4890	Complete	scaffold_8:717421-719128	717421	719128	-	575.8	334	https://www.orthodb.org/v10?query=156600at4890	Nop domain
156845at4890	Complete	scaffold_14:57638-61414	57638	61414	-	267.3	278	https://www.orthodb.org/v10?query=156845at4890	Amino-acid acetyltransferase, mitochondrial
157162at4890	Complete	scaffold_1:6344100-6345767	6344100	6345767	-	580.9	389	https://www.orthodb.org/v10?query=157162at4890	WD40-repeat-containing domain
157485at4890	Complete	scaffold_5:362016-363367	362016	363367	-	242.8	254	https://www.orthodb.org/v10?query=157485at4890	Protein DOM34 homolog
157546at4890	Complete	scaffold_1:5174700-5175755	5174700	5175755	+	271.4	226	https://www.orthodb.org/v10?query=157546at4890	Transcription factor TFIIB
158122at4890	Complete	scaffold_14:123078-126107	123078	126107	+	890.4	704	https://www.orthodb.org/v10?query=158122at4890	DNA ligase
158617at4890	Complete	scaffold_2:997282-998974	997282	998974	+	562.6	388	https://www.orthodb.org/v10?query=158617at4890	WD40-repeat-containing domain
158678at4890	Complete	scaffold_6:145803-149472	145803	149472	-	791.2	427	https://www.orthodb.org/v10?query=158678at4890	Homoserine O-acetyltransferase
158698at4890	Complete	scaffold_9:960746-962764	960746	962764	+	659.7	359	https://www.orthodb.org/v10?query=158698at4890	5-aminolevulinate synthase
159064at4890	Complete	scaffold_2:847117-849348	847117	849348	+	288.7	315	https://www.orthodb.org/v10?query=159064at4890	Protein of unknown function DUF2347
159279at4890	Complete	scaffold_8:876983-878218	876983	878218	+	300.5	221	https://www.orthodb.org/v10?query=159279at4890	cAMP-dependent protein kinase regulatory subunit
159348at4890	Complete	scaffold_20:187156-189075	187156	189075	-	561.0	443	https://www.orthodb.org/v10?query=159348at4890	Zinc finger, RING-type
159564at4890	Complete	scaffold_2:3062379-3063872	3062379	3063872	+	767.8	367	https://www.orthodb.org/v10?query=159564at4890	26S Proteasome regulatory subunit 7
160285at4890	Complete	scaffold_16:440471-444635	440471	444635	-	987.6	558	https://www.orthodb.org/v10?query=160285at4890	26S proteasome non-ATPase regulatory subunit 3
160326at4890	Complete	scaffold_17:74854-77026	74854	77026	+	203.4	208	https://www.orthodb.org/v10?query=160326at4890	Zinc finger, DBF-type
160338at4890	Complete	scaffold_11:718044-719601	718044	719601	+	191.1	162	https://www.orthodb.org/v10?query=160338at4890	Sensitive to high expression protein 9, mitochondrial
160343at4890	Complete	scaffold_1:4280168-4282034	4280168	4282034	+	362.6	332	https://www.orthodb.org/v10?query=160343at4890	Iron hydrogenase
160648at4890	Complete	scaffold_3:965042-966867	965042	966867	-	381.4	375	https://www.orthodb.org/v10?query=160648at4890	Adenylyl cyclase-associated protein
160700at4890	Complete	scaffold_19:450909-452726	450909	452726	-	390.3	233	https://www.orthodb.org/v10?query=160700at4890	MYND-type zinc finger protein samB
160773at4890	Complete	scaffold_2:616383-617616	616383	617616	+	422.2	287	https://www.orthodb.org/v10?query=160773at4890	Cytochrome b5-like heme/steroid binding domain
161098at4890	Complete	scaffold_2:855115-858117	855115	858117	+	580.7	597	https://www.orthodb.org/v10?query=161098at4890	Heat shock protein 70 family
161505at4890	Complete	scaffold_3:1816555-1818643	1816555	1818643	-	638.7	520	https://www.orthodb.org/v10?query=161505at4890	Pre-mRNA-splicing factor clf1
162132at4890	Complete	scaffold_16:628448-630144	628448	630144	-	364.7	255	https://www.orthodb.org/v10?query=162132at4890	kinase-like protein
162392at4890	Complete	scaffold_1:365397-367062	365397	367062	-	622.3	421	https://www.orthodb.org/v10?query=162392at4890	60S ribosomal export protein NMD3
162660at4890	Complete	scaffold_8:1254351-1255847	1254351	1255847	+	372.1	307	https://www.orthodb.org/v10?query=162660at4890	7,8-Dihydro-6-hydroxymethylpterin-pyrophosphokinase, HPPK
162782at4890	Complete	scaffold_1:4431651-4433489	4431651	4433489	-	399.3	347	https://www.orthodb.org/v10?query=162782at4890	Asparagine synthase
162810at4890	Complete	scaffold_2:704924-706642	704924	706642	+	464.8	351	https://www.orthodb.org/v10?query=162810at4890	obg family GTPase CgtA
162825at4890	Complete	scaffold_18:578072-580925	578072	580925	+	724.4	563	https://www.orthodb.org/v10?query=162825at4890	Spindle pole body component alp14
163139at4890	Complete	scaffold_1:1401210-1404269	1401210	1404269	+	805.4	599	https://www.orthodb.org/v10?query=163139at4890	Serine/threonine-protein kinase, active site
